t,P,D,V
2854,1.7228238583355142,0.020566625259894764,160
2855,1.7809726985757932,0.02079008060476943,88
2856,1.7157853212271015,0.020588144003746645,415
2857,1.7710199866265741,0.02075341010218491,336
2858,1.7114955231422486,0.02055858587902635,682
2859,1.6930051426514279,0.02037421093680523,185
2860,1.626877025401869,0.01994558396566785,196
2861,1.6520062350456592,0.019867279686919884,350
2862,1.5882872387841862,0.019511552153312486,68
2863,1.632396209985705,0.019555546152268576,44
2864,1.6082123748369073,0.019459126565823173,84
2865,1.6153679988776135,0.01942191039194352,838
2866,1.6898146256428568,0.01976118150520536,485
2867,1.6415922476834033,0.019699452624247,329
2868,1.7053759747184831,0.019985599735872654,64
2869,1.6576920400012058,0.01990252106320102,414
2870,1.7022411360064276,0.020069340673080104,486
2871,1.6989052424536044,0.020125835190006148,346
2872,1.6912462378616564,0.020129282418968688,456
2873,1.6638689548042092,0.019995975704507195,62
2874,1.7180105048722016,0.02018751985781956,423
2875,1.6880040792332407,0.02015240348029999,647
2876,1.6582232109437076,0.019979318373372197,223
2877,1.7475463781625054,0.020341149705492008,59
2878,1.7174449064318955,0.020367662967584382,131
2879,1.6355596913040138,0.019966071976702533,183
2880,1.685568027231921,0.020007851128120355,252
2881,1.7196310302001232,0.02019823522552553,27
2882,1.6519610968497578,0.01995756095131157,83
2883,1.68455589495922,0.020024765810139365,830
2884,1.7428615299545704,0.020334338411883132,526
2885,1.7400225374910752,0.020484409245905694,320
2886,1.7196248673168175,0.020464668593413816,243
2887,1.6511896354845395,0.020112858249976155,7
2888,1.6702982692488209,0.020028544725474245,133
2889,1.6686110990177465,0.019988946336844296,371
2890,1.759148788357237,0.02039924455767533,764
2891,1.7578861579532843,0.020584512251965763,458
2892,1.7505974130979212,0.02063361665057334,239
2893,1.703206253034039,0.020436417276189327,514
2894,1.716314878729716,0.020424859143049597,727
2895,1.716673224865768,0.020405971588883937,503
2896,1.708399990746299,0.020370046973395575,503
2897,1.7578315266275553,0.020612237987193652,439
2898,1.808249294627765,0.020988248548236433,95
2899,1.8443500445217085,0.02135022814004417,220
2900,1.8155835190917191,0.021395234340525253,265
2901,1.8059547612025515,0.02135531181547675,483
2902,1.835049364277945,0.021470918248211235,335
2903,1.7795217710796416,0.021251761166922498,22
2904,1.7611201666348355,0.02104718602747388,101
2905,1.8168271711291206,0.021215642013396326,263
2906,1.8029039721663167,0.02122728068479275,100
2907,1.7536557691006456,0.021008378118487325,727
2908,1.773559458185605,0.020998081454641902,12
2909,1.7059012731331105,0.020662936133239888,280
2910,1.7696790218135197,0.020815990038748098,58
2911,1.7702089235868605,0.02088953862787974,190
2912,1.7648561090451227,0.020889953158387146,324
2913,1.7355689908752692,0.020742108312804146,54
2914,1.712316889524429,0.02056115847084291,312
2915,1.7481705310445879,0.020657660867765507,260
2916,1.726025993827581,0.020598819813515485,122
2917,1.6685517218826034,0.020261048341263268,709
2918,1.64436562929017,0.019980755264030897,322
2919,1.6679226674001568,0.01996552909706999,241
2920,1.6998968942525745,0.020123598934496917,196
2921,1.7173448166646283,0.02029180831986803,65
2922,1.7041221441736933,0.020306980860941806,95
2923,1.676712032478844,0.020174091257214026,115
2924,1.741353702407759,0.020423410096443564,251
2925,1.7315001632709472,0.0205075095489013,294
2926,1.608512911353061,0.019932906933882305,58
2927,1.6866975927884418,0.020022000193226114,491
2928,1.7326456084394484,0.020278008523124832,618
2929,1.7289112120324315,0.020387729982554142,13
2930,1.709495644842295,0.02034355520802102,66
2931,1.724128893592672,0.020412086616616656,590
2932,1.6971194178409066,0.020319554424665133,279
2933,1.6803802822978973,0.02017256477545315,575
2934,1.6442954507612981,0.019907040650443367,392
2935,1.7039203374030327,0.020089351800892063,573
2936,1.7051711428416918,0.02018993117276304,107
2937,1.6768647485553665,0.020105457407576362,228
2938,1.717239731494123,0.020255186465010358,335
2939,1.6599615829373242,0.020053589024133713,335
2940,1.7465038895387126,0.020378812610660584,226
2941,1.7152395821342008,0.020394522328430018,318
2942,1.7160647085878313,0.020418092217178996,391
2943,1.722769953890532,0.02046383807659767,14
2944,1.6627051462079574,0.020186686952636257,10
2945,1.662248903532343,0.02004890578829009,104
2946,1.7310468702817052,0.020308448624707747,526
2947,1.7002277333683706,0.020271564881064883,424
2948,1.7339540467430943,0.02041422002232999,254
2949,1.682746422891494,0.020234332140745562,163
2950,1.6796259988986657,0.020125291073119736,118
2951,1.6823925584711465,0.020095257996517707,360
2952,1.7004714745775624,0.020176246561309272,189
2953,1.6467300360165098,0.019942006169000444,203
2954,1.592549926465605,0.019565799857690407,399
2955,1.6157306295346519,0.01947999847063799,460
2956,1.6209956600084547,0.019445474592067608,607
2957,1.6360477195680596,0.019516637538747522,445
2958,1.6149486864082978,0.019455718627204938,304
2959,1.6372482507012436,0.019517890454536592,638
2960,1.6137637116406336,0.019452272664391566,700
2961,1.5958179435106257,0.019323315291549997,217
2962,1.593884701312295,0.01924392317837332,177
2963,1.5986713092975016,0.01921695632742576,378
2964,1.594524228923998,0.019201518504315916,635
2965,1.5988813191216145,0.019199961429576952,528
2966,1.513914120531146,0.018783695256046163,316
2967,1.588987436193849,0.018955734983295808,162
2968,1.6355640784308785,0.019281749704829588,240
2969,1.5398546139225877,0.01897568940940892,320
2970,1.5595848806623973,0.018929702322832254,283
2971,1.5377648366239403,0.018774403176803907,784
2972,1.557109551325932,0.018802720670655644,312
2973,1.5169082670883933,0.0186008060959153,509
2974,1.5650197183284367,0.018750046319905754,326
2975,1.586642450018794,0.01891597019346693,568
2976,1.542152973485631,0.018773280893627203,108
2977,1.6276919144400013,0.019119323275071938,348
2978,1.5612355267464253,0.018975872783709644,534
2979,1.5064603166489865,0.018630394858846294,4
2980,1.5517468393792213,0.018683659385775448,14
2981,1.5530280214628431,0.018705418383028326,381
2982,1.6014134924709418,0.018955886451987265,79
2983,1.5150933137128053,0.01866154329041178,406
2984,1.5822250048105435,0.018839564554108547,353
2985,1.5912469243351333,0.018994394555043745,700
2986,1.5782560449102663,0.019006870785388052,0
2987,1.5571722251946292,0.018890177608536087,592
2988,1.5625746621033676,0.018875311170547276,556
2989,1.6076140675236732,0.019101181288299615,274
2990,1.604904695518652,0.019195886530649665,158
2991,1.596187082940433,0.019182587272638336,577
2992,1.5535039297209217,0.018959721206197225,94
2993,1.5766145024861442,0.01895592987260845,267
2994,1.5541103419287339,0.018863077473029777,729
2995,1.5984557170277656,0.019041835769329322,116
2996,1.5413774845452675,0.01883936821177616,218
2997,1.5303648385284365,0.01867857179472826,152
2998,1.547633968575057,0.018699495241773955,506
2999,1.5831944186035638,0.018885709315919826,69
3000,1.5745550704635163,0.018917311957929134,619
3001,1.530143314171094,0.01872665584566853,527
3002,1.589760509150586,0.01891553779325092,469
3003,1.6056941018291182,0.019093856570423545,142
3004,1.5374442570477935,0.01885522108722441,455
3005,1.4993094641978517,0.01853160855488789,460
3006,1.5899432102730853,0.0188344044811933,386
3007,1.5544001265454461,0.018796373740097107,396
3008,1.534389454339008,0.018675012581246903,77
3009,1.5786263260249103,0.018830913014517343,155
3010,1.4999187846852742,0.018530484684245466,512
3011,1.5608131230970994,0.018693865360991276,308
3012,1.5670778914550052,0.018793839358850505,441
3013,1.584406191532565,0.01894264336531668,411
3014,1.5398194473607925,0.018800826881788045,227
3015,1.5944422175717219,0.019003955120320236,31
3016,1.5492486852462606,0.018874466170240266,171
3017,1.579942768490466,0.018976073792771254,435
3018,1.487382727198382,0.018561973437372984,71
3019,1.5380784102838856,0.018598141632986894,347
3020,1.49742949304256,0.018399940939229628,441
3021,1.5420285135134244,0.018534937428121102,375
3022,1.5610172436406204,0.01869967987344742,77
3023,1.5771106082733304,0.01886955483727782,237
3024,1.543064104315997,0.018782889972595057,46
3025,1.5432121878307887,0.018745043975413496,160
3026,1.6082843098744573,0.019040733560299443,363
3027,1.5499360933248885,0.01890188290445145,170
3028,1.5575603963223457,0.018877596853604676,237
3029,1.606564621080373,0.01911887604232529,284
3030,1.5940868645631214,0.01917339259582132,126
3031,1.6427979718130872,0.01944222787848024,66
3032,1.6263801643938196,0.01946711902179349,927
3033,1.688577567351334,0.01977540393502354,512
3034,1.6752187288747253,0.01986466512395585,64
3035,1.66063299986846,0.019831754434576875,156
3036,1.6411404991497027,0.01972574763657772,267
3037,1.6474152042388976,0.019706185350130134,69
3038,1.6576912589126256,0.019751081504718337,111
3039,1.697728104300142,0.019992913749557473,649
3040,1.6710793225080462,0.01998027688531592,10
3041,1.6608961846174806,0.01992315781836025,3
3042,1.6910241200537712,0.020055674452438003,352
3043,1.7131846738652192,0.020213964726451185,634
3044,1.7032018935556503,0.02024300167366372,6
3045,1.7463023236321504,0.02046164243450169,384
3046,1.701142533252877,0.020358199651844017,440
3047,1.717886961959884,0.02040134457666492,376
3048,1.7874464987787781,0.020768314721825363,81
3049,1.7781177288819312,0.020908479993957306,112
3050,1.7403115228506072,0.020789579938047448,1
3051,1.7388329131422327,0.020717135643995237,189
3052,1.7193787629795987,0.020580372527059285,110
3053,1.7529982444058505,0.020682118192594436,68
3054,1.7360721502348784,0.02065639861261269,271
3055,1.7722463281325813,0.020803641691779676,702
3056,1.769168862565071,0.020853645562838176,278
3057,1.7476760417002086,0.020774585667303412,115
3058,1.755561436852228,0.020774516664703944,1
3059,1.7791067536830267,0.020890071029235076,72
3060,1.8154476839052256,0.021118558914316996,371
3061,1.8413997636819899,0.021355552746027826,237
3062,1.7946609871042787,0.02124953230106877,310
3063,1.8491491824878439,0.02145934572990936,325
3064,1.8613031413904932,0.021653069411162972,948
3065,1.9277325139483257,0.02208890415092824,230
3066,1.9128186348172775,0.022227214757455892,170
3067,1.9361303786032862,0.02242488317719408,404
3068,1.9003098507390408,0.022322782253175556,738
3069,1.898668131089793,0.022281041418007283,592
3070,1.9318701901329929,0.022431282835082424,172
3071,1.8213935145018183,0.021952960373679595,35
3072,1.8441977290538296,0.021836664610997848,299
3073,1.8518840952103712,0.0217903364514596,900
3074,1.855109173189278,0.02179000522705806,226
3075,1.8231510995813782,0.021620338493031535,328
3076,1.7990298052459948,0.02142972011995345,501
3077,1.795630476089741,0.021328064058577012,360
3078,1.7887791583801824,0.021249171119757,209
3079,1.7966200010645679,0.021253455198271938,153
3080,1.8454546625084445,0.021498044762414716,58
3081,1.8079799079990673,0.02143781151476145,163
3082,1.8242522723304992,0.021459012185868164,1016
3083,1.847722472510739,0.02157187247943297,510
3084,1.8485559494669999,0.021639003929334547,220
3085,1.8336171588537298,0.021583208360948153,496
3086,1.8106425307198362,0.021444515682196387,137
3087,1.7863993818893225,0.021246574939226485,249
3088,1.825331218421295,0.021341144333720388,37
3089,1.8366458912350483,0.021458517341493132,457
3090,1.815925850753103,0.021409514743784455,138
3091,1.8366051824292333,0.021510559666492426,749
3092,1.8421567165312183,0.021579431817491133,318
3093,1.8583558440864427,0.021699275000143133,149
3094,1.837164687616066,0.021646452937090097,229
3095,1.841257132647988,0.021652454192317813,404
3096,1.9016306186176923,0.021955854865647953,49
3097,1.9228117718367101,0.022212246273288314,41
3098,1.856332307260247,0.022021121079061533,442
3099,1.8776442326588898,0.022034885219543176,93
3100,1.8368402974946834,0.021838017555809427,9
3101,1.8665299045962807,0.021876355789376946,394
3102,1.847300844380343,0.02178958783694527,331
3103,1.8519537879568075,0.021757202233029016,414
3104,1.831717990685659,0.021642122286876668,77
3105,1.813105835971317,0.02151245834757085,708
3106,1.7935607706779209,0.02133129765486535,629
3107,1.8534751740570306,0.021548033908682,261
3108,1.8567084000388887,0.021656307269598944,549
3109,1.875237557546961,0.021792907215557877,344
3110,1.8938988080677044,0.021979467304591504,843
3111,1.7902147294517283,0.02156983920240222,524
3112,1.8409491484040679,0.02161123286040898,252
3113,1.7358135265732486,0.021092509231459694,464
3114,1.7576661935179474,0.02095783455766151,521
3115,1.8377700426396932,0.021292164097580744,38
3116,1.8008945929344906,0.02128108701880395,207
3117,1.7670912931994567,0.021103472619034298,103
3118,1.7201607857132188,0.020773815255669834,209
3119,1.7750148807858852,0.020873813561300962,319
3120,1.7357804767360572,0.020722981601331816,157
3121,1.7748433083092083,0.020858923310538176,542
3122,1.7560744757541749,0.020821114982525882,403
3123,1.6956587429338092,0.020513851948246644,464
3124,1.7426572465135406,0.02058978432206164,183
3125,1.7708621736619288,0.020751318827226972,590
3126,1.8283557563470012,0.02112140649633639,62
3127,1.8306332571253021,0.021321012453441757,107
3128,1.738865238708522,0.020965778427083692,128
3129,1.7702159834199251,0.020953981280048245,306
3130,1.7338461848659765,0.02074959859906419,562
3131,1.7198520175495633,0.02058380792115181,215
3132,1.7304144402560802,0.020568860703124747,511
3133,1.6543546050168019,0.020182834045264858,59
3134,1.6495308385382028,0.019957839866728153,265
3135,1.6934861419329539,0.020064226284746738,30
3136,1.7149590586490775,0.020226749638384597,66
3137,1.6299181703944305,0.019874720940258193,273
3138,1.7224338455971822,0.020165758970731203,151
3139,1.6790613076383647,0.020104297737634745,334
3140,1.7316989059060592,0.02033877941605349,68
3141,1.6381467590625265,0.0199666846112784,729
3142,1.7238783254720036,0.02020153925051962,262
3143,1.7117673455385751,0.020268537064540113,342
3144,1.6674629110750265,0.020099295571054117,635
3145,1.7511180342543227,0.020423527814766047,318
3146,1.739266481076877,0.020511858867187007,491
3147,1.760638846139504,0.020681015802873744,613
3148,1.6487773627281945,0.020201046440437243,177
3149,1.6669661536063474,0.020037473083042823,491
3150,1.7425540345008932,0.020336824688997092,108
3151,1.7202393087981336,0.020372784229508962,72
3152,1.7039361034017317,0.020321118783096247,401
3153,1.6083644970132402,0.019831024347819137,459
3154,1.616626374730439,0.019637446782784132,343
3155,1.603518443422243,0.019451386902111976,802
3156,1.6395778698166972,0.019528350205232817,348
3157,1.6106342955320938,0.01942049752622843,54
3158,1.622126205673533,0.01942018499267641,130
3159,1.6638214183140758,0.019635921609663036,250
3160,1.585744525829297,0.019364688670859012,381
3161,1.6174490407264304,0.019400963960263945,452
3162,1.5757292014321933,0.019219873899788076,316
3163,1.5649192231317552,0.019053632875714942,732
3164,1.591650980235812,0.01911693488703029,431
3165,1.6390979371074228,0.019396209514607556,351
3166,1.6009702825803054,0.019324989003675158,683
3167,1.547568008159655,0.019032410404361332,339
3168,1.6041073658953995,0.019178416593679068,324
3169,1.524690075734213,0.018856621032742108,77
3170,1.5604017084408528,0.018866888952367454,250
3171,1.5648876112862695,0.018901957734760166,253
3172,1.5788146753208352,0.018970160558897796,641
3173,1.5587456302347307,0.018892272807732383,393
3174,1.5760521963568987,0.018942189671552985,78
3175,1.5350715555278973,0.018772156909181967,335
3176,1.5973720321266438,0.01901133268142064,429
3177,1.609106735859212,0.019188600639069388,33
3178,1.5633367778017973,0.019053518378761618,173
3179,1.5546082031885047,0.018946540254542447,142
3180,1.5761232390036075,0.018994135588497767,219
3181,1.6423249715062218,0.01932462649889164,822
3182,1.621087923194217,0.019397244378125005,458
3183,1.5892253590991334,0.01925474094201919,659
3184,1.6162256882009405,0.019320726033607398,75
3185,1.6684835326085306,0.019619638052107716,156
3186,1.6096743120760895,0.019461081665114545,472
3187,1.5648288764872094,0.019165918844823195,282
3188,1.6289577218117473,0.019357522491748345,627
3189,1.58030248282433,0.019193936071907874,544
3190,1.6473032810207124,0.01944489098457798,76
3191,1.6530910841956858,0.01961847213984018,648
3192,1.5517514542849131,0.01919938100127114,27
3193,1.610240594435449,0.01927502658778759,245
3194,1.5977232966354695,0.01925365664274545,114
3195,1.5983152840657118,0.019250826792707995,165
3196,1.6332372389814498,0.01942564971189778,55
3197,1.5855188609708424,0.01925554658353938,639
3198,1.566596133826538,0.01905944641959804,555
3199,1.5469487720989723,0.018874884174798,396
3200,1.5822156429806304,0.01895136499725581,256
3201,1.5561247670547351,0.018865503138622584,214
3202,1.5567059411556259,0.018817220598762188,279
3203,1.5300696716097106,0.018662848547844765,99
3204,1.531114555358212,0.018593104591156505,75
3205,1.4489877163993254,0.018137487452843486,341
3206,1.5446716398217468,0.018410804476808623,767
3207,1.5795169063610053,0.01871667189626064,169
3208,1.5848169936410226,0.01889012928562167,202
3209,1.605542690600302,0.0190674066730325,442
3210,1.5460789956081522,0.01886921796868985,354
3211,1.619705422058292,0.019126692234359883,391
3212,1.6380498475647438,0.019339524141024772,257
3213,1.657320251460768,0.019550118667268628,264
3214,1.6090586055665175,0.019431631986097087,592
3215,1.5849759633284588,0.0192696292910322,597
3216,1.5378009612034669,0.018934751403498346,608
3217,1.6169053033498473,0.019156842426891058,202
3218,1.6154057299897675,0.019269165803565746,296
3219,1.6856583491103845,0.019679619761939236,102
3220,1.6225326324367135,0.019574614013903185,182
3221,1.6411842119948654,0.019621784238462295,216
3222,1.646167589961249,0.019676353126715326,205
3223,1.60614425194531,0.019500329778012377,107
3224,1.5989097868643773,0.019358214958092382,606
3225,1.5961551025087903,0.01928897411082409,527
3226,1.6351896018058174,0.019428311020211274,717
3227,1.5873361611694865,0.01926578682800764,239
3228,1.6050184514553252,0.019270059494432244,97
3229,1.6030610171413593,0.01926327401059657,29
3230,1.6161377869547968,0.019332527932398133,245
3231,1.6139349686272444,0.019343478210760733,428
3232,1.6419297529113694,0.019475770411321036,444
3233,1.5810519647355952,0.019242702437150427,175
3234,1.5315793669766047,0.018882687709830252,131
3235,1.5796543346001026,0.018963777516993206,700
3236,1.579380020219274,0.018986759184717407,547
3237,1.5807220621346023,0.01901792673297297,438
3238,1.6061645255510586,0.01914926718900352,387
3239,1.5504929788901967,0.01895405949748137,591
3240,1.6117008674039963,0.019152401630443277,341
3241,1.58584534331476,0.019115950205686696,214
3242,1.5764639500808275,0.019042579456572388,278
3243,1.5323721623814741,0.018804662442166456,650
3244,1.5826641920505675,0.018929290463547348,266
3245,1.6415125317717674,0.019291285804464674,183
3246,1.6221403539583,0.0193769422564165,51
3247,1.6487067344610093,0.019562808007538682,345
3248,1.6316761912340096,0.019569254510129763,45
3249,1.671359542301864,0.01976251078675239,283
3250,1.6303470364023613,0.01966139205590834,247
3251,1.6271401472971119,0.01959624274075364,48
3252,1.6942230600869486,0.019884320476342823,499
3253,1.6833618179447778,0.019986113022289052,407
3254,1.7008916414788011,0.02012388932483012,26
3255,1.7836979152740902,0.020600317695866767,219
3256,1.7267319556992422,0.020562840713005914,309
3257,1.635639743117587,0.020074057595050245,493
3258,1.7124136026637216,0.02022027595518632,227
3259,1.6453472788424004,0.01997124830625506,446
3260,1.6777920330279315,0.019984955895914307,811
3261,1.7077595537084351,0.020138776925047813,97
3262,1.6828771964578426,0.020090799871297693,16
3263,1.7817640996391555,0.02056800144907279,228
3264,1.7394319573211146,0.020587592770275356,248
3265,1.7423354440159506,0.020606465046558938,184
3266,1.7253771458990377,0.020554328919455918,785
3267,1.7105535490080521,0.020456950682616038,94
3268,1.7265804485644083,0.02048264997934318,194
3269,1.7463496379695986,0.020602470747945145,274
3270,1.6612436724324,0.02023409260605577,93
3271,1.743709341783506,0.020443323352643972,639
3272,1.6990822865192525,0.020337730501750917,437
3273,1.7034382547367302,0.020302801888080944,132
3274,1.7154477230643101,0.020351453916945247,205
3275,1.7308130821710521,0.020439700776514892,436
3276,1.71713001516475,0.020406093410234673,315
3277,1.720002620493167,0.020415141661664186,388
3278,1.6844134667325947,0.02023557321345225,207
3279,1.773133940010031,0.020609998734451657,696
3280,1.725113556961339,0.02054026807075193,569
3281,1.7371357253612358,0.020556913715053596,290
3282,1.6725206417575103,0.020245333224839332,107
3283,1.706540033819249,0.02024704171372913,426
3284,1.732421560025734,0.020385161888226682,265
3285,1.72091723018971,0.02041046564948621,465
3286,1.7253272810516513,0.020446941441081654,59
3287,1.7300259864989116,0.020487429199142794,42
3288,1.6832030962562576,0.02028727574932248,463
3289,1.6726559159070757,0.020128768101645635,192
3290,1.7240340116411703,0.020315856906269,319
3291,1.7002541516966692,0.020296206800008383,192
3292,1.6760604710730855,0.020141397113738396,812
3293,1.6783952055255615,0.020076459558185628,26
3294,1.6522156725928945,0.019917391637472935,145
3295,1.643737144832078,0.01978714511260868,281
3296,1.635437183623619,0.01968307383385199,86
3297,1.6719413253481366,0.01981983020156263,212
3298,1.6789245282788903,0.019930465946088938,248
3299,1.6953994245940045,0.020066469398531125,57
3300,1.7061796693504363,0.020199069522116676,361
3301,1.7564824423987295,0.020496564489043936,687
3302,1.6977723866843923,0.020348659698210484,104
3303,1.662568403510431,0.0200875522492907,376
3304,1.6678860292927133,0.01998643620159906,96
3305,1.6657519021644727,0.019937234187956076,406
3306,1.734270470123496,0.02023915237497244,543
3307,1.6989298958567434,0.020203063488117408,349
3308,1.6950841605653235,0.020164118624987182,56
3309,1.7986680543882312,0.02066545313539904,97
3310,1.833473372952973,0.021112761460765662,764
3311,1.8093223044677988,0.02121271213991336,99
3312,1.8103869278963995,0.02128409482413928,543
3313,1.8553776618458389,0.02153628437789959,285
3314,1.8499404907116115,0.021632137160429533,103
3315,1.8280051084117175,0.021576367708127386,202
3316,1.8402309362392326,0.021604838066618413,161
3317,1.8533031790584478,0.02167173867053805,429
3318,1.8578807202041623,0.021733290062200594,176
3319,1.8765255218335337,0.021846277476403587,372
3320,1.8527386131031156,0.021785784157273454,65
3321,1.8985945807617826,0.022004912033436807,679
3322,1.7681648699379722,0.021446707241794774,528
3323,1.8139081466606237,0.021416851930658717,694
3324,1.8343913300760515,0.021503824260388753,17
3325,1.9086805357850645,0.021915953547241056,94
3326,1.8274892935971723,0.0217272353048742,377
3327,1.9205877476708624,0.02210573139712063,249
3328,1.9054009160131617,0.022203152219875545,537
3329,1.881568272075977,0.02211377342649393,640
3330,1.8954921788433547,0.022145770818986568,239
3331,1.8868419686125848,0.022121698912941308,107
3332,1.9274230339115,0.022304574881190642,270
3333,1.9328252269089066,0.02244271428086734,665
3334,1.9078062328647822,0.02239857243432041,401
3335,1.934923151185178,0.022495574226363273,558
3336,1.914319507782928,0.02242973882159597,382
3337,1.9289820929209667,0.022470248719878946,3
3338,1.8851436026735982,0.022284232739024717,437
3339,1.900221030826727,0.022270895386350232,144
3340,1.9360953221732078,0.022433309202570736,347
3341,1.829875666030015,0.021987891892960652,151
3342,1.829323398525903,0.02175085218441075,391
3343,1.8362803149483429,0.02166886453003747,59
3344,1.8276807650398106,0.02157511225656606,330
3345,1.8122053735124424,0.021442623434645834,278
3346,1.8045070974309743,0.02134621148014166,281
3347,1.812518639050454,0.0213455067379657,251
3348,1.8315078146167707,0.021440844837761784,25
3349,1.8018531593306253,0.021334754558181075,185
3350,1.8259583803200405,0.02139913038815236,105
3351,1.8417203592963236,0.021518011699430878,266
3352,1.8351597250608074,0.02156469101991052,677
3353,1.9304251354269089,0.0220515666758253,432
3354,1.9020213356651239,0.022139770086304324,446
3355,1.8823029018461324,0.022097015880460164,396
3356,1.9240790317263639,0.02227140649438286,443
3357,1.965360769028267,0.022563799240634005,40
3358,1.9194322222811266,0.022498179739233938,602
3359,1.9193210407820605,0.022447539245926157,584
3360,1.9583633479771723,0.0226400492168949,764
3361,1.8918892832293068,0.022391405018012567,423
3362,1.9142444441620474,0.022373626942294916,176
3363,1.9384196516016325,0.022497449783618707,400
3364,1.9006120731223326,0.022355905579821325,487
3365,1.9268588528226898,0.022419843093482585,117
3366,1.9380733852589453,0.022506346360143422,52
3367,1.923642087554126,0.022470026287564872,250
3368,1.9368804528986874,0.022517477572643108,19
3369,1.984086093715134,0.022789976889746058,431
3370,1.9169599039669458,0.02258569405651926,165
3371,1.9205779544870043,0.022493204838480454,285
3372,1.9826446313420882,0.022757903033061348,20
3373,1.9782698462774604,0.022882227713540967,468
3374,2.042262542867023,0.02326707100151371,91
3375,2.036414290745387,0.02344676722921825,558
3376,1.9711932349484886,0.023218395798257876,266
3377,1.979847608036532,0.023152065596060437,155
3378,1.9745395568840303,0.023097964716549492,189
3379,1.9718716178507254,0.023027844327863457,1005
3380,2.0287137333045724,0.02326536399046995,393
3381,1.9914274478422422,0.02318622237569537,387
3382,1.9386914647350726,0.022899449278041436,557
3383,1.931059531137239,0.022722000196157673,138
3384,1.9509869047211557,0.02272946108505556,116
3385,2.0266625122192283,0.023105892758535192,191
3386,1.955457410387255,0.022942093099684008,135
3387,1.9363874402252317,0.022773004109881114,276
3388,1.970360788846847,0.022850361520320134,269
3389,2.0061298513598778,0.02305605929404374,399
3390,1.990420512578668,0.023079228860569824,38
3391,1.9727141821595484,0.02299253364776706,329
3392,1.9228469827203902,0.022717988667485544,613
3393,2.0176010921451355,0.023053095743910162,47
3394,1.9626859075446201,0.022956867926824297,365
3395,1.9765532228195002,0.02298309284853384,169
3396,1.9561879955596124,0.022876313291378667,611
3397,1.9694297177214652,0.02289403895779981,165
3398,2.005414680771009,0.02310192437909516,645
3399,1.9871845183135417,0.023098814101557123,537
3400,2.006451434412082,0.02320788713200085,483
3401,2.033486798557447,0.023398873527052666,43
3402,2.0246229103214053,0.02344949739303682,18
3403,2.066692256247176,0.023680113467478593,170
3404,2.0598065103135887,0.023761037572206278,1
3405,1.9502440577682594,0.02323624909623745,589
3406,2.0609736907631726,0.023541205622357758,463
3407,2.0172528850820717,0.023468764038244366,213
3408,2.0140844751936484,0.023428699290535423,405
3409,1.9666891331721572,0.023155327383173063,553
3410,2.0012783222327597,0.023186599324871313,168
3411,1.969940007441052,0.0230663127038317,702
3412,2.0746123144312425,0.023509524131330187,676
3413,2.0585681226331087,0.023657842413338057,234
3414,2.0315681208806318,0.023610356197591675,451
3415,1.996855570799866,0.023393791105888934,651
3416,2.053971480783253,0.023560582174785148,355
3417,1.9674730561129434,0.023209681305273875,61
3418,1.992196292624989,0.02317057806785981,430
3419,2.004648026721123,0.02320670100111585,222
3420,2.0038057748901585,0.02322524208367997,158
3421,2.0759040628962953,0.02358944958509948,187
3422,2.0590880853812026,0.023692564607289,172
3423,2.0170706743286506,0.023523303901522387,362
3424,2.085943851653135,0.02377905419063084,134
3425,2.022028317615345,0.023603922813208306,560
3426,2.087551402838005,0.02383220151417756,398
3427,2.030967038772429,0.02367620694576171,432
3428,2.0139860436329453,0.023502364624630845,370
3429,2.037422034540197,0.023535137058994845,85
3430,2.090284534248134,0.023817135380921964,43
3431,2.068315412104145,0.023847679820845766,20
3432,2.049642137223861,0.023784230594820092,495
3433,2.108546823637238,0.02403931497648946,260
3434,2.004376589802049,0.023634796138173056,379
3435,2.0425706467649105,0.023632349158739987,299
3436,2.047877923149699,0.023680273410331257,764
3437,2.026121301300091,0.02360914649498522,463
3438,2.0434135773484465,0.023652501061251035,255
3439,2.0317239333117616,0.023600930811783452,500
3440,2.0585475467851717,0.02370038373973723,300
3441,2.0250700690365195,0.023596593331388097,469
3442,2.0503091836066423,0.023684659898628863,465
3443,2.0516587408144886,0.023725697300240337,329
3444,2.050826363374511,0.023745599930311174,119
3445,2.041711498790039,0.023719235716007078,313
3446,1.9962838273509724,0.023470856604775797,272
3447,2.021050763512379,0.023470591777401156,3
3448,2.0211992619770687,0.023478443548149524,244
3449,2.0583026185827147,0.023659324440058,289
3450,2.059591611801596,0.02374979819135318,216
3451,2.0440163835565053,0.02371885305058124,57
3452,2.083916747083951,0.023884137657550576,633
3453,2.0736214718232966,0.02393282879274592,592
3454,2.087492261522172,0.024030568001125727,136
3455,2.048362563013881,0.023876896856396664,233
3456,2.0856105118612556,0.023971067261356574,515
3457,2.0281660178175622,0.02373281853332803,63
3458,2.011145193837299,0.023545559953667243,573
3459,1.9806276595246506,0.023294348757162745,168
3460,2.0428924472759444,0.023483480530793886,115
3461,2.042713867352754,0.02357340238993977,126
3462,1.997317172907646,0.02337421301549881,580
3463,1.9777025653664033,0.023177880125577137,45
3464,1.9434407379314282,0.022903787699717185,156
3465,1.97908163748105,0.022958082113936622,444
3466,2.014379034455756,0.023176192271758544,489
3467,1.9651410428823521,0.02302094500769817,612
3468,1.9448538578142638,0.02283872003713203,107
